"Protein","estimate","std_error","statistic","pvalue","Padj","mean_diabetes_nonDN","mean_diabetes_DN"
"LCN15",0.0504449261464516,0.0551026034794551,0.915472644868039,0.360209447140404,0.672114945430562,0.112495015337423,0.154810989010989
"CASP1",0.0596208909457611,0.0652496271104678,0.913735351235384,0.361083217836296,0.673315355786635,0.116449540078844,0.171274528301887
"CD164L2",0.027587155100612,0.0302205660874274,0.912860302510646,0.36158597050236,0.673493349459832,0.00483818466353678,0.0340536111111111
"DCTN1",0.050100280594261,0.0548945209023068,0.912664502226409,0.361639652738698,0.673493349459832,0.0666858237547893,0.115669724770642
"AP2B1",0.0412805431215869,0.0452989129975029,0.911292134622799,0.36241092288895,0.673641677278316,0.129615962441315,0.173328333333333
"PTPN1",0.0606155446941065,0.0664763185357842,0.91183666648864,0.362078717995061,0.673641677278316,0.126818193548387,0.194306428571429
"PTTG1",0.0298638062228153,0.0327631898804743,0.911504842225789,0.362299619315272,0.673641677278316,-0.0333497641509434,-0.0042732044198895
"DYNC1H1",-0.034441461266862,0.0378312867917786,-0.91039624045637,0.362878522885879,0.674082036791188,0.0476886574074074,0.0173138586956522
"C1S",0.0163852150931812,0.0180436372361229,0.908088257304263,0.364094227577028,0.675910630864089,0.00436316998468606,0.0261108695652174
"LEPR",-0.0255047558113833,0.028112059637269,-0.90725319099604,0.364493472614452,0.676222175859955,-0.061468141025641,-0.0754618604651163
"DDC",-0.041146656512774,0.0454354682709816,-0.905606524562954,0.365364273048603,0.677407617923869,0.0501736538461538,0.00654976744186046
"INPPL1",0.0757860586712911,0.0837412157028437,0.905003086415875,0.365687092168123,0.677576210092108,0.105578785900783,0.183001168224299
"GIPR",-0.0325330591393788,0.0359889239767381,-0.903974210521186,0.366279176948714,0.678243190775756,0.00238191823899371,-0.027841091954023
"ANGPTL3",0.0290285583455889,0.0323092131294583,0.898460703121298,0.369159108463046,0.680286723333675,-0.148341430412371,-0.0945769767441861
"CD177",0.104716956727778,0.116423471946467,0.899448839456772,0.368633463809806,0.680286723333675,-0.263535006435006,-0.146402358490566
"CELSR2",0.0227196293708237,0.0253262530981177,0.897078193241,0.369943738322112,0.680286723333675,0.00452244094488189,0.0235025139664805
"HAO1",0.100379792264595,0.111867300545235,0.897311294501157,0.36976945458421,0.680286723333675,0.948431034482759,1.00617064220183
"IFNG",0.0856633089280396,0.0954929262894378,0.897064445050048,0.369906428551957,0.680286723333675,0.006351755526658,0.0940697115384615
"MYDGF",0.0757190911835069,0.0843113435737028,0.898089011205417,0.369398538768515,0.680286723333675,0.12966986196319,0.21469532967033
"PRG2",0.0403912933479556,0.0448642658659696,0.900299883845712,0.368220568526037,0.680286723333675,0.00782709284627093,0.0383801104972376
"ROR1",0.0256534636288268,0.0285378940031848,0.898926305703002,0.368910275749633,0.680286723333675,-0.0565500641025641,-0.0318174418604651
"SNU13",-0.0472802211545463,0.0525412955717561,-0.899867820921457,0.368458041133262,0.680286723333675,0.142773040752351,0.0945971590909091
"TAP1",0.0544007185587466,0.0605658247231033,0.898208169499178,0.369340503257512,0.680286723333675,0.081799606918239,0.136890331491713
"TRDMT1",0.0633294947929609,0.0704607233734909,0.898791436716743,0.369029874139748,0.680286723333675,0.102746305031447,0.164638950276243
"MCEE",0.0321512924781593,0.0360038155431613,0.892996811396737,0.372117715902033,0.683105422663801,0.023023236196319,0.0600887362637363
"STEAP4",-0.0526344829064153,0.0589123325531155,-0.893437428554709,0.371887030192919,0.683105422663801,0.153607788161994,0.0947505681818182
"TMEM25",-0.0382698188218912,0.0428608904971563,-0.892884360963764,0.372177903107725,0.683105422663801,0.0402628834355828,0.00402857142857143
"MUC2",-0.0783416493113709,0.0879010005245735,-0.891248664336532,0.373052827216571,0.684118146244789,0.204979680365297,0.124391436464088
"SSH3",-0.0246810036056661,0.0277006016014471,-0.890991609524351,0.373197920983639,0.684118146244789,0.0107857704402516,-0.0154315642458101
"KLB",-0.0569586655484415,0.0641112126676445,-0.888435316981413,0.37452711482263,0.686124281825532,-0.0516814717477004,-0.110943867924528
"MSRA",0.0541276241630288,0.061028983770938,0.886916688080335,0.375338074861975,0.686919242082335,0.0787571337579618,0.137631308411215
"PI16",0.0196308233299645,0.0221361296876769,0.886822746656249,0.3754312216309,0.686919242082335,-0.032116131498471,-0.00821194444444444
"C8B",-0.0237021186876184,0.0267984217143559,-0.884459500647426,0.376703426718926,0.687207520965009,-0.000583690658499235,-0.0127649456521739
"CPLX2",0.0253100256292537,0.0286196370627852,0.884358721032312,0.376764698352479,0.687207520965009,-0.0349643081761006,-0.0120396648044693
"CRACR2A",0.0671238568737754,0.0758828567155099,0.884572086227953,0.376606672227303,0.687207520965009,0.174940379581152,0.252916428571429
"DPEP1",0.0383400440311,0.0432909232994011,0.885637013697751,0.376031304318859,0.687207520965009,-0.0828948119325551,-0.0673043062200957
"MESD",0.091003727975612,0.102821974783319,0.885061079281818,0.376339032121924,0.687207520965009,0.067088703465982,0.16707558685446
"AP1G2",0.0602426592823119,0.0683219396208823,0.881746911996319,0.37816957481974,0.688051991048119,0.129459722222222,0.194197010869565
"APOBR",-0.0323861102726917,0.036705867566273,-0.882314257093039,0.377867681287894,0.688051991048119,-0.09934796875,-0.12148813559322
"BTC",-0.0531499899864354,0.0602088514776869,-0.882760402864229,0.377584451858798,0.688051991048119,0.0918507853403141,0.0403642857142857
"CEP350",0.0257406705687521,0.0291789768631868,0.882164946682122,0.377949001885108,0.688051991048119,-0.00176603773584906,0.0224173184357542
"ABO",-0.115392010311623,0.130964935327521,-0.881090881487072,0.378523696213077,0.688267728895216,-0.0793615443425076,-0.189439722222222
"GAD2",-0.0310504953767934,0.0353435721850646,-0.87853302473808,0.379916343328119,0.688717140686812,0.0142325471698113,-0.0182522988505747
"PDE4D",-0.0425924390408266,0.0484848108789344,-0.878469736577484,0.379949360296763,0.688717140686812,0.0857783699059561,0.0440471590909091
"PPT1",0.0605006673911494,0.0688053948082638,0.879301217001127,0.379497153972516,0.688717140686812,0.200338575899843,0.261575
"QSOX1",0.0313843441203176,0.0357111785417387,0.878838095013751,0.379748095475914,0.688717140686812,0.11056703125,0.13931843575419
"STOML2",0.0662341280059774,0.0753756856766604,0.878720072811045,0.37981333887937,0.688717140686812,0.0735321540880503,0.135100837988827
"BRME1",0.0308421780268159,0.0351921518327286,0.876393639508363,0.381074627597204,0.689473722500948,0.00306238317757009,0.0303502840909091
"CDSN",0.0343560406090492,0.0391738342233347,0.87701500989618,0.380689333182497,0.689473722500948,-0.0072087786259542,0.0151543778801843
"MORC3",-0.0207287962217634,0.0236467839443974,-0.876601074822887,0.38095699113835,0.689473722500948,0.0317720430107527,0.0136907103825137
"CAPN3",-0.0299804548682784,0.0342635586485691,-0.874995360983335,0.381830165597416,0.689986236163048,0.0659299382716049,0.028833152173913
"REPS1",-0.0289168425976466,0.0330329662312837,-0.875393459829868,0.381620647335741,0.689986236163048,0.0286132075471698,-0.000103448275862067
"MAP1LC3B2",-0.0469893189299438,0.0537623484217389,-0.874019091601728,0.382366910732624,0.690102602322871,0.128715282131661,0.0747735795454545
"TARM1",-0.0575403981416,0.0658261665679285,-0.874126523564483,0.382306854537572,0.690102602322871,0.157825665101721,0.0986647222222222
"NAA80",0.0911656706810626,0.104447751125499,0.872835170682825,0.38301000702242,0.690836568221921,0.140103364632238,0.234750277777778
"STX16",0.0446132524166348,0.0511798681274994,0.871695337422405,0.383590303711604,0.691030127894764,0.121841230366492,0.170932857142857
"VPS53",0.0581164350510445,0.0666470155609869,0.872003563278294,0.3834208907394,0.691030127894764,0.158597323759791,0.223241355140187
"ADAMTSL4",0.0184504398513256,0.0211892106375898,0.870746917706995,0.384149387281718,0.69161091166801,-0.010095546875,0.0156612994350282
"KLK6",0.0254824937790668,0.0292942556966794,0.869880226448467,0.384576294288687,0.691953160044054,-0.0329875959079284,-0.01465
"CALB1",0.0338510628524306,0.039004988689028,0.867864957539463,0.385681597636436,0.692256843806211,-0.0740142297650131,-0.0455724299065421
"EGFLAM",0.0254615217256073,0.0293153753794129,0.868538144099221,0.385350864238141,0.692256843806211,0.0332814615384615,0.0639364130434783
"L1CAM",0.0231611859877546,0.0266884001554547,0.867837182178222,0.385692724748977,0.692256843806211,0.0295870063694268,0.045003738317757
"STXBP1",0.0565251474746764,0.0650981578034018,0.868306406540472,0.385477605973891,0.692256843806211,-0.0205940950920245,0.0428370879120879
"MYH9",0.0836534501713007,0.0964760527537822,0.867090306698116,0.386141931010509,0.692637644206696,0.178789421613394,0.269894751381215
"ALPP",0.088569668488472,0.10230186316592,0.865767892661193,0.386830222605346,0.692745161326907,0.0885687336814621,0.20728808411215
"CPTP",0.0276164568751474,0.0319191645548841,0.865199865355553,0.387185266999935,0.692745161326907,0.0336916927899686,0.0634272727272727
"DOC2B",-0.0256025203435158,0.0296041505022784,-0.864828745602592,0.387387266806354,0.692745161326907,0.0302417057902973,0.00333166666666667
"JMJD1C",-0.0448645789096953,0.0518160309590435,-0.865843602439508,0.386831997099683,0.692745161326907,0.0303786949685535,-0.0151125698324022
"SPP1",0.03291334054285,0.038026634832217,0.865533873509234,0.386952395175756,0.692745161326907,-0.0581399117276166,-0.0260342592592593
"TPPP2",-0.0533879035240581,0.0617818845574842,-0.864135238127675,0.387768478141801,0.693002748091953,0.0694102987421384,0.0217588397790055
"RNASE10",0.0381612432294331,0.0442479862125564,0.862440226005223,0.388699633362348,0.694242254697299,0.004481796875,0.0450929378531073
"AP3B1",0.0552626726691197,0.0644276295368375,0.857748035530663,0.391279217862287,0.694283306088341,0.120578846153846,0.185826086956522
"ARID3A",-0.0283358238732418,0.0328828689845206,-0.861719939539968,0.389095423397559,0.694283306088341,0.0134167445482866,-0.0151019886363636
"ATG4A",0.0435485833756288,0.0510705057609742,0.852714942347539,0.394027898352958,0.694283306088341,0.0759753272251309,0.110283571428571
"BCL7B",-0.0306639593535783,0.0358694465660114,-0.854876846152243,0.392866612181837,0.694283306088341,0.0425880401234568,0.00862309782608696
"CLASP1",-0.0565686383969151,0.0658338240557598,-0.859264051697842,0.390448758154749,0.694283306088341,0.0868328616352201,0.0259966480446927
"COMT",0.0605097457990401,0.0709871755546999,0.852403907131277,0.394203890653246,0.694283306088341,0.121988117489987,0.17875956937799
"CPA4",0.0333560580416009,0.0389746125277388,0.855840658271097,0.392345421186584,0.694283306088341,-0.0625510500807754,-0.0349088571428571
"EHBP1",0.0553756706224705,0.0650309067022548,0.851528502839566,0.39472144706542,0.694283306088341,0.115221395705521,0.176060714285714
"HMMR",-0.0348364735379411,0.0408289767403766,-0.853229160247128,0.393784468774943,0.694283306088341,0.0483129133858268,0.0133416201117318
"HNRNPK",-0.0584227733562824,0.0686402063216224,-0.851145072066582,0.394900360957845,0.694283306088341,0.20602034346103,0.146572142857143
"HSDL2",0.0366258029115699,0.0428763369329378,0.854219495682565,0.393235010766358,0.694283306088341,0.115276171875,0.144326271186441
"IL22RA1",0.0310428584883814,0.0363385867632676,0.854267082278519,0.393167294398422,0.694283306088341,0.0182788036410923,0.0544346153846154
"LEG1",0.0540189041780085,0.0630894776472914,0.856226841502906,0.392134267934465,0.694283306088341,0.0187083333333333,0.0734257396449704
"LYPLA2",0.0781200517945287,0.0913347999991708,0.855315299264223,0.392628297769743,0.694283306088341,0.240615342679128,0.321620738636364
"LYSMD3",-0.0760786028965756,0.0893064146801065,-0.851882848159199,0.394529362765518,0.694283306088341,0.15575524256651,0.0879077777777778
"MATN2",0.0223135679694158,0.0260268300536428,0.857329452854083,0.391470113612297,0.694283306088341,0.0100821428571429,0.0450876777251185
"MINK1",0.0665386711177482,0.0777238180592799,0.856091128552115,0.392194451946228,0.694283306088341,0.00151612903225806,0.0766806010928962
"NDUFA5",0.0258018934643533,0.0303101049772964,0.851263744671292,0.394876007605929,0.694283306088341,0.0448091194968553,0.0694390173410405
"NTRK2",0.0190388201684261,0.0223475614702052,0.851941729472788,0.394452262394254,0.694283306088341,0.068573782051282,0.0922690697674419
"PDRG1",-0.0381305835420886,0.0442874181965398,-0.860980050200076,0.38950225100604,0.694283306088341,0.0902136932707355,0.0539316666666667
"PNLIPRP1",0.0672881061978701,0.0786060768787544,0.8560165940053,0.39223565352043,0.694283306088341,0.0317091397849462,0.0864434426229508
"REST",-0.0253873963628276,0.0295137063138573,-0.860190045020123,0.389938500949232,0.694283306088341,-0.00216194968553459,-0.0265324022346369
"SOD1",0.0377467397033341,0.0441439181650183,0.855083582799099,0.39271800184312,0.694283306088341,0.0890397757255937,0.115830434782609
"TBCC",0.0579301920032653,0.0676273702953497,0.856608674125079,0.391870384975867,0.694283306088341,0.055104,0.123915238095238
"UNG",-0.0255286908619641,0.0298366581388325,-0.855614953362974,0.392458315952244,0.694283306088341,0.0102109567901235,-0.0149538043478261
"ZNF830",-0.0581943111622247,0.0677709094334472,-0.858691607486439,0.390759191927946,0.694283306088341,0.238939891975309,0.189210054347826
"CTSB",-0.0373257283460608,0.0439407281655799,-0.849456299527125,0.395833009967376,0.694669102176981,-0.12501391025641,-0.165028638497653
"IL13RA2",-0.0213002339541718,0.0250567968490837,-0.850078087892177,0.395531633751473,0.694669102176981,-0.0112707943925234,-0.0330076704545455
"MCTS1",-0.0218654941391406,0.0257319183440696,-0.849742092554865,0.395713525892455,0.694669102176981,0.0448931538461538,0.0244095108695652
"AKT3",-0.0405405302683899,0.0478170917791747,-0.84782509265957,0.396745836967898,0.694810855115001,0.0544413043478261,0.0230734449760766
"EGF",0.0779797527824193,0.0920248082040469,0.847377509437613,0.396990162590838,0.694810855115001,0.0280946930946292,0.114396411483254
"FST",0.0347709968994427,0.0409684949853235,0.848725268328724,0.396238936761849,0.694810855115001,-0.0102150955414013,0.0398699052132701
"NID1",0.0282232965271917,0.0333145830839866,0.847175438337028,0.397102713224522,0.694810855115001,0.0893887242268041,0.102490465116279
"SPINK8",-0.0245885079441145,0.029003894556869,-0.847765733525989,0.396818881762801,0.694810855115001,0.00951739811912226,-0.0111670454545455
"TJAP1",0.0600166334501156,0.0708889541569309,0.846628845973004,0.397405604046419,0.694924700792123,0.113481082802548,0.172916822429907
"CELA3A",-0.0499952357362723,0.0592152941532494,-0.844295995674436,0.398705351119095,0.696593933829628,-0.0644352718078382,-0.108541435185185
"RAP1A",0.0439820850860241,0.0521023163769303,0.844148363152206,0.398836978541057,0.696593933829628,0.0485889150943396,0.0916
"RAD51",0.0337967616404278,0.0401407747428264,0.841955887920866,0.400060240659961,0.698313036564161,0.0465790094339623,0.0818323204419889
"DNAJA2",0.0582071448580541,0.069199881398752,0.841145153452588,0.400468314789097,0.698608009441039,0.0842397959183673,0.146581566820277
"LGALS8",0.0424604760748435,0.0505411244927115,0.840117359893065,0.401044003986106,0.699194856591529,0.113892366412214,0.15979488372093
"RBM25",0.0357381150128463,0.042738767222745,0.836199014037704,0.403289255199187,0.702690043942769,-0.010325786163522,0.0206259776536313
"HARS1",0.0537581894787387,0.0644392146672094,0.834246502791322,0.404343747567982,0.704107527052231,0.0692926829268293,0.126460563380282
"ITGB1BP1",0.0280175021644389,0.033642138823322,0.832809777986414,0.405157018954947,0.70510351958687,-0.00449384816753927,0.0231719047619048
"CIT",0.0339511482725337,0.0408197663632722,0.83173303762663,0.405803270121233,0.705736626381024,0.0957843505477308,0.125317222222222
"CXCL8",-0.0514991723881893,0.0619698839848522,-0.831035481699105,0.406155594905583,0.705736626381024,0.168212516212711,0.10840488372093
"GGCT",0.0341173878870516,0.041058689414637,0.830941960726325,0.406245381784012,0.705736626381024,0.0461158742331288,0.0833497252747253
"AZU1",0.0609561135406726,0.0736797263391121,0.827311888485051,0.408269385615252,0.707413044545605,0.206883557951482,0.260594417475728
"SCP2",-0.050969456637652,0.0615827502030913,-0.827658012504506,0.408067775705817,0.707413044545605,0.215768586387435,0.171179523809524
"SIRT2",0.0614961084663593,0.0743575617705799,0.827032342132158,0.40842087821644,0.707413044545605,0.0560370104438642,0.129167990654206
